DIVISION,STATE,NAME,SEX,AGE,POPEST2014_CIV
8,4,Arizona,1,21,48297
8,4,Arizona,1,22,49884
8,4,Arizona,1,23,51911
8,4,Arizona,1,24,51229
8,4,Arizona,1,25,48381
8,4,Arizona,1,26,46560
8,4,Arizona,1,27,45170
8,4,Arizona,1,28,44883
8,4,Arizona,1,29,45670
8,4,Arizona,1,30,44501
8,4,Arizona,1,31,45012
8,4,Arizona,1,32,45153
8,4,Arizona,1,33,44547
8,4,Arizona,1,34,46021
8,4,Arizona,1,35,42252
8,4,Arizona,1,36,41583
8,4,Arizona,1,37,40991
8,4,Arizona,1,38,39937
8,4,Arizona,1,39,42206
8,4,Arizona,1,40,40417
8,4,Arizona,1,41,40234
8,4,Arizona,1,42,41644
8,4,Arizona,1,43,43511
8,4,Arizona,1,44,44528
8,4,Arizona,1,45,41572
8,4,Arizona,1,46,40415
8,4,Arizona,1,47,39389
8,4,Arizona,1,48,39705
8,4,Arizona,1,49,42122
8,4,Arizona,1,50,42471
8,4,Arizona,1,51,42329
8,4,Arizona,1,52,42628
8,4,Arizona,1,53,42295
8,4,Arizona,1,54,42961
8,4,Arizona,1,55,40884
8,4,Arizona,1,56,40672
8,4,Arizona,1,57,39912
8,4,Arizona,1,58,38621
8,4,Arizona,1,59,38366
8,4,Arizona,1,60,37162
8,4,Arizona,1,61,36090
8,4,Arizona,1,62,35236
8,4,Arizona,1,63,34773
8,4,Arizona,1,64,35054
8,4,Arizona,1,65,35071
8,4,Arizona,1,66,36295
8,4,Arizona,1,67,37698
8,4,Arizona,1,68,28536
8,4,Arizona,1,69,28364
8,4,Arizona,1,70,28207
8,4,Arizona,1,71,28827
8,4,Arizona,1,72,25175
8,4,Arizona,1,73,23104
8,4,Arizona,1,74,21937
8,4,Arizona,1,75,20618
8,4,Arizona,1,76,19813
8,4,Arizona,1,77,18048
8,4,Arizona,1,78,16715
8,4,Arizona,1,79,15681
8,4,Arizona,1,80,13594
8,4,Arizona,1,81,12963
8,4,Arizona,1,82,12025
8,4,Arizona,1,83,10966
8,4,Arizona,1,84,10335
8,4,Arizona,1,85,48214
8,4,Arizona,1,999,3327217
8,4,Arizona,2,0,41969
8,4,Arizona,2,1,42025
8,4,Arizona,2,2,41312
8,4,Arizona,2,3,41975
8,4,Arizona,2,4,43616
8,4,Arizona,2,5,43854
8,4,Arizona,2,6,45912
8,4,Arizona,2,7,46363
8,4,Arizona,2,8,45244
8,4,Arizona,2,9,44976
8,4,Arizona,2,10,44221
8,4,Arizona,2,11,44720
8,4,Arizona,2,12,44281
8,4,Arizona,2,13,45356
8,4,Arizona,2,14,45831
8,4,Arizona,2,15,44629
8,4,Arizona,2,16,44215
8,4,Arizona,2,17,44310
8,4,Arizona,2,18,44256
8,4,Arizona,2,19,43655
8,4,Arizona,2,20,44395
8,4,Arizona,2,21,44996
8,4,Arizona,2,22,46652
8,4,Arizona,2,23,50118
8,4,Arizona,2,24,48926
8,4,Arizona,2,25,46018
8,4,Arizona,2,26,43778
8,4,Arizona,2,27,41803
8,4,Arizona,2,28,42001
8,4,Arizona,2,29,43202
8,4,Arizona,2,30,41917
8,4,Arizona,2,31,43138
8,4,Arizona,2,32,43933
8,4,Arizona,2,33,43656
8,4,Arizona,2,34,44201
8,4,Arizona,2,35,41838
8,4,Arizona,2,36,40899
8,4,Arizona,2,37,40951
8,4,Arizona,2,38,40324
8,4,Arizona,2,39,41650
8,4,Arizona,2,40,40383
8,4,Arizona,2,41,39832
8,4,Arizona,2,42,41750
8,4,Arizona,2,43,43647
8,4,Arizona,2,44,44056
8,4,Arizona,2,45,41257
8,4,Arizona,2,46,40299
8,4,Arizona,2,47,39340
8,4,Arizona,2,48,39638
8,4,Arizona,2,49,42501
8,4,Arizona,2,50,43233
8,4,Arizona,2,51,43576
8,4,Arizona,2,52,43710
8,4,Arizona,2,53,44139
8,4,Arizona,2,54,45027
8,4,Arizona,2,55,43722
8,4,Arizona,2,56,43821
8,4,Arizona,2,57,43831
8,4,Arizona,2,58,42285
8,4,Arizona,2,59,42415
8,4,Arizona,2,60,41550
8,4,Arizona,2,61,40863
8,4,Arizona,2,62,39605
8,4,Arizona,2,63,39542
8,4,Arizona,2,64,39458
8,4,Arizona,2,65,39248
8,4,Arizona,2,66,40270
8,4,Arizona,2,67,41872
8,4,Arizona,2,68,31795
8,4,Arizona,2,69,31956
8,4,Arizona,2,70,31871
8,4,Arizona,2,71,32338
8,4,Arizona,2,72,28682
8,4,Arizona,2,73,26393
8,4,Arizona,2,74,24847
8,4,Arizona,2,75,23075
8,4,Arizona,2,76,21680
8,4,Arizona,2,77,19840
8,4,Arizona,2,78,18877
8,4,Arizona,2,79,17610
8,4,Arizona,2,80,15537
8,4,Arizona,2,81,15050
8,4,Arizona,2,82,14231
8,4,Arizona,2,83,13489
8,4,Arizona,2,84,12812
8,4,Arizona,2,85,76558
8,4,Arizona,2,999,3384627
7,5,Arkansas,0,0,37936
7,5,Arkansas,0,1,38151
7,5,Arkansas,0,2,38827
7,5,Arkansas,0,3,38481
7,5,Arkansas,0,4,38226
7,5,Arkansas,0,5,38748
7,5,Arkansas,0,6,40033
7,5,Arkansas,0,7,40491
7,5,Arkansas,0,8,39952
7,5,Arkansas,0,9,39659
7,5,Arkansas,0,10,39366
7,5,Arkansas,0,11,39187
7,5,Arkansas,0,12,38646
7,5,Arkansas,0,13,39891
7,5,Arkansas,0,14,40390
7,5,Arkansas,0,15,39616
7,5,Arkansas,0,16,39691
7,5,Arkansas,0,17,39728
7,5,Arkansas,0,18,38228
7,5,Arkansas,0,19,38394
7,5,Arkansas,0,20,39963
7,5,Arkansas,0,21,40452
7,5,Arkansas,0,22,41830
7,5,Arkansas,0,23,43341
7,5,Arkansas,0,24,42409
7,5,Arkansas,0,25,40174
7,5,Arkansas,0,26,38433
7,5,Arkansas,0,27,37405
7,5,Arkansas,0,28,37532
7,5,Arkansas,0,29,37978
7,5,Arkansas,0,30,37461
7,5,Arkansas,0,31,38161
7,5,Arkansas,0,32,38417
7,5,Arkansas,0,33,38506
7,5,Arkansas,0,34,39502
7,5,Arkansas,0,35,36778
7,5,Arkansas,0,36,36165
7,5,Arkansas,0,37,35788
7,5,Arkansas,0,38,34707
7,5,Arkansas,0,39,36151
7,5,Arkansas,0,40,34785
7,5,Arkansas,0,41,35398
7,5,Arkansas,0,42,36680
7,5,Arkansas,0,43,38525
7,5,Arkansas,0,44,38256
7,5,Arkansas,0,45,36123
7,5,Arkansas,0,46,35249
7,5,Arkansas,0,47,35218
7,5,Arkansas,0,48,36186
7,5,Arkansas,0,49,39322
7,5,Arkansas,0,50,40534
7,5,Arkansas,0,51,40861
7,5,Arkansas,0,52,40037
7,5,Arkansas,0,53,40882
7,5,Arkansas,0,54,40918
7,5,Arkansas,0,55,39760
7,5,Arkansas,0,56,39494
7,5,Arkansas,0,57,39346
7,5,Arkansas,0,58,38106
7,5,Arkansas,0,59,38024
7,5,Arkansas,0,60,37180
7,5,Arkansas,0,61,35778
7,5,Arkansas,0,62,34529
7,5,Arkansas,0,63,34084
7,5,Arkansas,0,64,33337
7,5,Arkansas,0,65,33317
7,5,Arkansas,0,66,33051
7,5,Arkansas,0,67,35034
7,5,Arkansas,0,68,25766
7,5,Arkansas,0,69,26237
7,5,Arkansas,0,70,25886
7,5,Arkansas,0,71,25858
7,5,Arkansas,0,72,23069
7,5,Arkansas,0,73,21445
7,5,Arkansas,0,74,20550
7,5,Arkansas,0,75,18690
7,5,Arkansas,0,76,17886
7,5,Arkansas,0,77,16176
7,5,Arkansas,0,78,15539
7,5,Arkansas,0,79,14915
7,5,Arkansas,0,80,13166
7,5,Arkansas,0,81,12339
7,5,Arkansas,0,82,11562
7,5,Arkansas,0,83,10677
7,5,Arkansas,0,84,9978
7,5,Arkansas,0,85,55050
7,5,Arkansas,0,999,2959597
7,5,Arkansas,1,0,19357
7,5,Arkansas,1,1,19485
7,5,Arkansas,1,2,19979
7,5,Arkansas,1,3,19555
7,5,Arkansas,1,4,19615
7,5,Arkansas,1,5,19641
7,5,Arkansas,1,6,20392
7,5,Arkansas,1,7,20758
7,5,Arkansas,1,8,20310
7,5,Arkansas,1,9,20306
7,5,Arkansas,1,10,20082
7,5,Arkansas,1,11,20117
7,5,Arkansas,1,12,19703
7,5,Arkansas,1,13,20548
7,5,Arkansas,1,14,20671
7,5,Arkansas,1,15,20244
7,5,Arkansas,1,16,20404
7,5,Arkansas,1,17,20216
7,5,Arkansas,1,18,19502
7,5,Arkansas,1,19,19671
7,5,Arkansas,1,20,20621
7,5,Arkansas,1,21,20635
7,5,Arkansas,1,22,21237
7,5,Arkansas,1,23,21612
7,5,Arkansas,1,24,21161
7,5,Arkansas,1,25,19978
7,5,Arkansas,1,26,19179
7,5,Arkansas,1,27,18684
7,5,Arkansas,1,28,18607
7,5,Arkansas,1,29,18991
7,5,Arkansas,1,30,18551
7,5,Arkansas,1,31,19030
7,5,Arkansas,1,32,19326
7,5,Arkansas,1,33,19126
7,5,Arkansas,1,34,19882
7,5,Arkansas,1,35,18407
7,5,Arkansas,1,36,17785
7,5,Arkansas,1,37,17806
7,5,Arkansas,1,38,17270
7,5,Arkansas,1,39,18036
7,5,Arkansas,1,40,17206
7,5,Arkansas,1,41,17393
7,5,Arkansas,1,42,18040
7,5,Arkansas,1,43,19042
7,5,Arkansas,1,44,18941
7,5,Arkansas,1,45,17948
7,5,Arkansas,1,46,17478
7,5,Arkansas,1,47,17394
7,5,Arkansas,1,48,17996
7,5,Arkansas,1,49,19470
7,5,Arkansas,1,50,19781
7,5,Arkansas,1,51,20084
7,5,Arkansas,1,52,19663
7,5,Arkansas,1,53,20047
7,5,Arkansas,1,54,20123
7,5,Arkansas,1,55,19427
7,5,Arkansas,1,56,19381
7,5,Arkansas,1,57,18933
7,5,Arkansas,1,58,18278
7,5,Arkansas,1,59,18214
7,5,Arkansas,1,60,17691
7,5,Arkansas,1,61,17085
7,5,Arkansas,1,62,16536
7,5,Arkansas,1,63,16170
7,5,Arkansas,1,64,15852
7,5,Arkansas,1,65,15737
7,5,Arkansas,1,66,15770
7,5,Arkansas,1,67,16608
7,5,Arkansas,1,68,12207
7,5,Arkansas,1,69,12325
7,5,Arkansas,1,70,12027
7,5,Arkansas,1,71,12040
7,5,Arkansas,1,72,10722
7,5,Arkansas,1,73,9767
7,5,Arkansas,1,74,9494
7,5,Arkansas,1,75,8487
7,5,Arkansas,1,76,8129
7,5,Arkansas,1,77,7373
7,5,Arkansas,1,78,7049
7,5,Arkansas,1,79,6537
7,5,Arkansas,1,80,5665
7,5,Arkansas,1,81,5278
7,5,Arkansas,1,82,4733
7,5,Arkansas,1,83,4290
7,5,Arkansas,1,84,3882
7,5,Arkansas,1,85,18735
7,5,Arkansas,1,999,1451508
7,5,Arkansas,2,0,18579
7,5,Arkansas,2,1,18666
7,5,Arkansas,2,2,18848
7,5,Arkansas,2,3,18926
7,5,Arkansas,2,4,18611
7,5,Arkansas,2,5,19107
7,5,Arkansas,2,6,19641
7,5,Arkansas,2,7,19733
7,5,Arkansas,2,8,19642
7,5,Arkansas,2,9,19353
7,5,Arkansas,2,10,19284
7,5,Arkansas,2,11,19070
7,5,Arkansas,2,12,18943
7,5,Arkansas,2,13,19343
7,5,Arkansas,2,14,19719
7,5,Arkansas,2,15,19372
7,5,Arkansas,2,16,19287
7,5,Arkansas,2,17,19512
7,5,Arkansas,2,18,18726
7,5,Arkansas,2,19,18723
7,5,Arkansas,2,20,19342
7,5,Arkansas,2,21,19817
7,5,Arkansas,2,22,20593
7,5,Arkansas,2,23,21729
7,5,Arkansas,2,24,21248
7,5,Arkansas,2,25,20196
7,5,Arkansas,2,26,19254
7,5,Arkansas,2,27,18721
7,5,Arkansas,2,28,18925
7,5,Arkansas,2,29,18987
7,5,Arkansas,2,30,18910
7,5,Arkansas,2,31,19131
7,5,Arkansas,2,32,19091
7,5,Arkansas,2,33,19380
7,5,Arkansas,2,34,19620
7,5,Arkansas,2,35,18371
7,5,Arkansas,2,36,18380
7,5,Arkansas,2,37,17982
7,5,Arkansas,2,38,17437
7,5,Arkansas,2,39,18115
7,5,Arkansas,2,40,17579
7,5,Arkansas,2,41,18005
7,5,Arkansas,2,42,18640
7,5,Arkansas,2,43,19483
7,5,Arkansas,2,44,19315
7,5,Arkansas,2,45,18175
7,5,Arkansas,2,46,17771
7,5,Arkansas,2,47,17824
7,5,Arkansas,2,48,18190
7,5,Arkansas,2,49,19852
7,5,Arkansas,2,50,20753
7,5,Arkansas,2,51,20777
7,5,Arkansas,2,52,20374
7,5,Arkansas,2,53,20835
7,5,Arkansas,2,54,20795
7,5,Arkansas,2,55,20333
7,5,Arkansas,2,56,20113
7,5,Arkansas,2,57,20413
7,5,Arkansas,2,58,19828
7,5,Arkansas,2,59,19810
7,5,Arkansas,2,60,19489
7,5,Arkansas,2,61,18693
7,5,Arkansas,2,62,17993
7,5,Arkansas,2,63,17914
7,5,Arkansas,2,64,17485
7,5,Arkansas,2,65,17580
7,5,Arkansas,2,66,17281
7,5,Arkansas,2,67,18426
7,5,Arkansas,2,68,13559
7,5,Arkansas,2,69,13912
7,5,Arkansas,2,70,13859
7,5,Arkansas,2,71,13818
7,5,Arkansas,2,72,12347
7,5,Arkansas,2,73,11678
7,5,Arkansas,2,74,11056
7,5,Arkansas,2,75,10203
7,5,Arkansas,2,76,9757
7,5,Arkansas,2,77,8803
7,5,Arkansas,2,78,8490
7,5,Arkansas,2,79,8378
7,5,Arkansas,2,80,7501
7,5,Arkansas,2,81,7061
7,5,Arkansas,2,82,6829
7,5,Arkansas,2,83,6387
7,5,Arkansas,2,84,6096
7,5,Arkansas,2,85,36315
7,5,Arkansas,2,999,1508089
9,6,California,0,0,502993
9,6,California,0,1,504342
9,6,California,0,2,496348
9,6,California,0,3,510260
9,6,California,0,4,501784
9,6,California,0,5,497786
9,6,California,0,6,516713
9,6,California,0,7,518757
9,6,California,0,8,511339
9,6,California,0,9,509275
9,6,California,0,10,505790
9,6,California,0,11,500694
9,6,California,0,12,494968
9,6,California,0,13,508480
9,6,California,0,14,516473
9,6,California,0,15,511647
9,6,California,0,16,517878
9,6,California,0,17,527527
9,6,California,0,18,533920
9,6,California,0,19,521560
9,6,California,0,20,535547
9,6,California,0,21,543339
9,6,California,0,22,570119
9,6,California,0,23,608833
9,6,California,0,24,618416
9,6,California,0,25,597347
9,6,California,0,26,581759
9,6,California,0,27,566290
9,6,California,0,28,564927
9,6,California,0,29,571007
9,6,California,0,30,553933
9,6,California,0,31,558818
9,6,California,0,32,559397
9,6,California,0,33,548096
9,6,California,0,34,561031
9,6,California,0,35,518986
9,6,California,0,36,510233
9,6,California,0,37,508315
9,6,California,0,38,497074
9,6,California,0,39,515349
9,6,California,0,40,497683
9,6,California,0,41,499477
9,6,California,0,42,510953
9,6,California,0,43,535883
9,6,California,0,44,557053
9,6,California,0,45,526605
9,6,California,0,46,512195
9,6,California,0,47,502133
9,6,California,0,48,505860
9,6,California,0,49,533074
9,6,California,0,50,536652
9,6,California,0,51,531913
9,6,California,0,52,525308
9,6,California,0,53,526785
9,6,California,0,54,538185
9,6,California,0,55,508232
9,6,California,0,56,501853
9,6,California,0,57,493024
9,6,California,0,58,476824
9,6,California,0,59,474236
9,6,California,0,60,449066
9,6,California,0,61,428502
9,6,California,0,62,406154
9,6,California,0,63,392784
9,6,California,0,64,388604
9,6,California,0,65,369942
9,6,California,0,66,360524
9,6,California,0,67,369482
9,6,California,0,68,284506
9,6,California,0,69,279753
9,6,California,0,70,263564
9,6,California,0,71,261605
9,6,California,0,72,230047
9,6,California,0,73,211806
9,6,California,0,74,203131
9,6,California,0,75,189702
9,6,California,0,76,180608
9,6,California,0,77,166868
9,6,California,0,78,158160
9,6,California,0,79,151663
9,6,California,0,80,136855
9,6,California,0,81,131185
9,6,California,0,82,123529
9,6,California,0,83,117880
9,6,California,0,84,113587
9,6,California,0,85,688650
9,6,California,0,999,38649435
9,6,California,1,0,256899
9,6,California,1,1,257117
9,6,California,1,2,253571
9,6,California,1,3,260910
9,6,California,1,4,255826
9,6,California,1,5,253744
9,6,California,1,6,264280
9,6,California,1,7,265478
9,6,California,1,8,261135
9,6,California,1,9,260135
9,6,California,1,10,257858
9,6,California,1,11,254773
9,6,California,1,12,252310
9,6,California,1,13,259140
9,6,California,1,14,264672
9,6,California,1,15,261780
9,6,California,1,16,264306
9,6,California,1,17,269429
9,6,California,1,18,272592
9,6,California,1,19,266121
9,6,California,1,20,273893
9,6,California,1,21,278340
9,6,California,1,22,292112
9,6,California,1,23,309949
9,6,California,1,24,315405
9,6,California,1,25,304662
9,6,California,1,26,297906
9,6,California,1,27,290605
9,6,California,1,28,290225
9,6,California,1,29,291594
9,6,California,1,30,281738
9,6,California,1,31,284149
9,6,California,1,32,282682
9,6,California,1,33,276602
9,6,California,1,34,285022
9,6,California,1,35,261141
9,6,California,1,36,256157
9,6,California,1,37,254233
9,6,California,1,38,248085
9,6,California,1,39,257217
9,6,California,1,40,248420
9,6,California,1,41,248022
9,6,California,1,42,254091
9,6,California,1,43,266225
9,6,California,1,44,279210
9,6,California,1,45,263220
9,6,California,1,46,256790
9,6,California,1,47,250689
9,6,California,1,48,253342
9,6,California,1,49,266424
9,6,California,1,50,266869
9,6,California,1,51,263476
9,6,California,1,52,259674
9,6,California,1,53,260088
9,6,California,1,54,266109
9,6,California,1,55,250617
9,6,California,1,56,246241
9,6,California,1,57,240577
9,6,California,1,58,231438
9,6,California,1,59,229629
9,6,California,1,60,216238
9,6,California,1,61,205330
9,6,California,1,62,194155
9,6,California,1,63,186909
9,6,California,1,64,184743
9,6,California,1,65,174949
9,6,California,1,66,170382
9,6,California,1,67,174756
9,6,California,1,68,133543
9,6,California,1,69,130090
9,6,California,1,70,121983
9,6,California,1,71,120265
9,6,California,1,72,105102
9,6,California,1,73,96030
9,6,California,1,74,91802
9,6,California,1,75,85708
9,6,California,1,76,80651
9,6,California,1,77,73782
9,6,California,1,78,69443
9,6,California,1,79,65921
9,6,California,1,80,59038
9,6,California,1,81,55906
9,6,California,1,82,52368
9,6,California,1,83,49104
9,6,California,1,84,46513
9,6,California,1,85,247913
9,6,California,1,999,19137568
9,6,California,2,0,246094
9,6,California,2,1,247225
9,6,California,2,2,242777
9,6,California,2,3,249350
9,6,California,2,4,245958
9,6,California,2,5,244042
9,6,California,2,6,252433
9,6,California,2,7,253279
9,6,California,2,8,250204
9,6,California,2,9,249140
9,6,California,2,10,247932
9,6,California,2,11,245921
9,6,California,2,12,242658
9,6,California,2,13,249340
9,6,California,2,14,251801
9,6,California,2,15,249867
9,6,California,2,16,253572
9,6,California,2,17,258098
9,6,California,2,18,261328
9,6,California,2,19,255439
9,6,California,2,20,261654
9,6,California,2,21,264999
9,6,California,2,22,278007
9,6,California,2,23,298884
9,6,California,2,24,303011
9,6,California,2,25,292685
9,6,California,2,26,283853
9,6,California,2,27,275685
9,6,California,2,28,274702
9,6,California,2,29,279413
9,6,California,2,30,272195
9,6,California,2,31,274669
9,6,California,2,32,276715
9,6,California,2,33,271494
9,6,California,2,34,276009
9,6,California,2,35,257845
9,6,California,2,36,254076
9,6,California,2,37,254082
9,6,California,2,38,248989
9,6,California,2,39,258132
9,6,California,2,40,249263
9,6,California,2,41,251455
9,6,California,2,42,256862
9,6,California,2,43,269658
9,6,California,2,44,277843
9,6,California,2,45,263385
9,6,California,2,46,255405
9,6,California,2,47,251444
9,6,California,2,48,252518
9,6,California,2,49,266650
9,6,California,2,50,269783
9,6,California,2,51,268437
9,6,California,2,52,265634
9,6,California,2,53,266697
9,6,California,2,54,272076
9,6,California,2,55,257615
9,6,California,2,56,255612
9,6,California,2,57,252447
9,6,California,2,58,245386
9,6,California,2,59,244607
9,6,California,2,60,232828
9,6,California,2,61,223172
9,6,California,2,62,211999
9,6,California,2,63,205875
9,6,California,2,64,203861
9,6,California,2,65,194993
9,6,California,2,66,190142
9,6,California,2,67,194726
9,6,California,2,68,150963
9,6,California,2,69,149663
9,6,California,2,70,141581
9,6,California,2,71,141340
9,6,California,2,72,124945
9,6,California,2,73,115776
9,6,California,2,74,111329
9,6,California,2,75,103994
9,6,California,2,76,99957
9,6,California,2,77,93086
9,6,California,2,78,88717
9,6,California,2,79,85742
9,6,California,2,80,77817
9,6,California,2,81,75279
9,6,California,2,82,71161
9,6,California,2,83,68776
9,6,California,2,84,67074
9,6,California,2,85,440737
9,6,California,2,999,19511867
8,8,Colorado,0,0,66471
8,8,Colorado,0,1,66335
8,8,Colorado,0,2,66169
8,8,Colorado,0,3,67645
8,8,Colorado,0,4,68311
8,8,Colorado,0,5,68921
8,8,Colorado,0,6,70967
8,8,Colorado,0,7,71739
8,8,Colorado,0,8,71939
8,8,Colorado,0,9,71425
8,8,Colorado,0,10,71896
8,8,Colorado,0,11,71156
8,8,Colorado,0,12,69736
8,8,Colorado,0,13,70504
8,8,Colorado,0,14,70336
8,8,Colorado,0,15,68259
8,8,Colorado,0,16,67405
8,8,Colorado,0,17,67158
8,8,Colorado,0,18,68837
8,8,Colorado,0,19,70377
8,8,Colorado,0,20,69749
8,8,Colorado,0,21,71774
8,8,Colorado,0,22,75184
8,8,Colorado,0,23,77004
8,8,Colorado,0,24,79076
8,8,Colorado,0,25,77853
8,8,Colorado,0,26,77647
8,8,Colorado,0,27,77920
8,8,Colorado,0,28,79652
8,8,Colorado,0,29,79407
8,8,Colorado,0,30,77137
8,8,Colorado,0,31,78545
8,8,Colorado,0,32,78827
8,8,Colorado,0,33,77595
8,8,Colorado,0,34,78905
8,8,Colorado,0,35,73759
8,8,Colorado,0,36,72490
8,8,Colorado,0,37,70692
8,8,Colorado,0,38,68596
8,8,Colorado,0,39,71046
8,8,Colorado,0,40,68202
8,8,Colorado,0,41,68047
8,8,Colorado,0,42,71254
8,8,Colorado,0,43,75463
8,8,Colorado,0,44,75425
8,8,Colorado,0,45,71218
8,8,Colorado,0,46,67586
8,8,Colorado,0,47,65937
8,8,Colorado,0,48,66166
8,8,Colorado,0,49,70625
8,8,Colorado,0,50,72322
8,8,Colorado,0,51,73054
8,8,Colorado,0,52,74205
8,8,Colorado,0,53,75339
8,8,Colorado,0,54,76222
8,8,Colorado,0,55,73774
8,8,Colorado,0,56,72897
8,8,Colorado,0,57,72596
8,8,Colorado,0,58,70314
8,8,Colorado,0,59,68852
8,8,Colorado,0,60,67135
8,8,Colorado,0,61,65149
8,8,Colorado,0,62,61988
8,8,Colorado,0,63,59429
8,8,Colorado,0,64,58070
8,8,Colorado,0,65,55177
8,8,Colorado,0,66,54693
8,8,Colorado,0,67,56358
8,8,Colorado,0,68,40788
8,8,Colorado,0,69,39213
8,8,Colorado,0,70,37667
8,8,Colorado,0,71,37697
8,8,Colorado,0,72,32091
8,8,Colorado,0,73,29144
8,8,Colorado,0,74,27121
8,8,Colorado,0,75,25290
8,8,Colorado,0,76,23720
8,8,Colorado,0,77,21680
8,8,Colorado,0,78,20419
8,8,Colorado,0,79,19197
8,8,Colorado,0,80,17313
8,8,Colorado,0,81,16604
8,8,Colorado,0,82,15656
8,8,Colorado,0,83,14934
8,8,Colorado,0,84,13626
8,8,Colorado,0,85,81627
8,8,Colorado,0,999,5319728
8,8,Colorado,1,0,34130
8,8,Colorado,1,1,34007
8,8,Colorado,1,2,34404
8,8,Colorado,1,3,34965
8,8,Colorado,1,4,35036
8,8,Colorado,1,5,35238
8,8,Colorado,1,6,36506
8,8,Colorado,1,7,36794
8,8,Colorado,1,8,36869
8,8,Colorado,1,9,36396
8,8,Colorado,1,10,36799
8,8,Colorado,1,11,36306
8,8,Colorado,1,12,35681
8,8,Colorado,1,13,35974
8,8,Colorado,1,14,35790
8,8,Colorado,1,15,34862
8,8,Colorado,1,16,34260
8,8,Colorado,1,17,34483
8,8,Colorado,1,18,35774
8,8,Colorado,1,19,36763
8,8,Colorado,1,20,36565
8,8,Colorado,1,21,37250
8,8,Colorado,1,22,38914
8,8,Colorado,1,23,39321
8,8,Colorado,1,24,39990
8,8,Colorado,1,25,39633
8,8,Colorado,1,26,39790
8,8,Colorado,1,27,40256
8,8,Colorado,1,28,41203
8,8,Colorado,1,29,40652
8,8,Colorado,1,30,39361
8,8,Colorado,1,31,40210
8,8,Colorado,1,32,40250
8,8,Colorado,1,33,39541
8,8,Colorado,1,34,40496
8,8,Colorado,1,35,37441
8,8,Colorado,1,36,36756
8,8,Colorado,1,37,35843
8,8,Colorado,1,38,34935
8,8,Colorado,1,39,36367
8,8,Colorado,1,40,34851
8,8,Colorado,1,41,34651
8,8,Colorado,1,42,36412
8,8,Colorado,1,43,38741
8,8,Colorado,1,44,38316
8,8,Colorado,1,45,36116
8,8,Colorado,1,46,34239
8,8,Colorado,1,47,33271
8,8,Colorado,1,48,32994
8,8,Colorado,1,49,35290
8,8,Colorado,1,50,36139
8,8,Colorado,1,51,36076
8,8,Colorado,1,52,36668
8,8,Colorado,1,53,36957
8,8,Colorado,1,54,37506
8,8,Colorado,1,55,36378
8,8,Colorado,1,56,35887
8,8,Colorado,1,57,35681
8,8,Colorado,1,58,34475
8,8,Colorado,1,59,33603
8,8,Colorado,1,60,32575
8,8,Colorado,1,61,31624
8,8,Colorado,1,62,30323
8,8,Colorado,1,63,29013
8,8,Colorado,1,64,28258
8,8,Colorado,1,65,26755
8,8,Colorado,1,66,26733
8,8,Colorado,1,67,27410
8,8,Colorado,1,68,19724
8,8,Colorado,1,69,18762
8,8,Colorado,1,70,17946
8,8,Colorado,1,71,17908
8,8,Colorado,1,72,15085
8,8,Colorado,1,73,13617
8,8,Colorado,1,74,12612
8,8,Colorado,1,75,11660
8,8,Colorado,1,76,10843
8,8,Colorado,1,77,10004
8,8,Colorado,1,78,9231
8,8,Colorado,1,79,8483
8,8,Colorado,1,80,7644
8,8,Colorado,1,81,7244
8,8,Colorado,1,82,6689
8,8,Colorado,1,83,6295
8,8,Colorado,1,84,5678
8,8,Colorado,1,85,28317
8,8,Colorado,1,999,2660495
8,8,Colorado,2,0,32341
8,8,Colorado,2,1,32328
8,8,Colorado,2,2,31765
8,8,Colorado,2,3,32680
8,8,Colorado,2,4,33275
8,8,Colorado,2,5,33683
8,8,Colorado,2,6,34461
8,8,Colorado,2,7,34945
8,8,Colorado,2,8,35070
8,8,Colorado,2,9,35029
8,8,Colorado,2,10,35097
8,8,Colorado,2,11,34850
8,8,Colorado,2,12,34055
8,8,Colorado,2,13,34530
8,8,Colorado,2,14,34546
8,8,Colorado,2,15,33397
8,8,Colorado,2,16,33145
8,8,Colorado,2,17,32675
8,8,Colorado,2,18,33063
8,8,Colorado,2,19,33614
8,8,Colorado,2,20,33184
8,8,Colorado,2,21,34524
8,8,Colorado,2,22,36270
8,8,Colorado,2,23,37683
8,8,Colorado,2,24,39086
8,8,Colorado,2,25,38220
8,8,Colorado,2,26,37857
8,8,Colorado,2,27,37664
8,8,Colorado,2,28,38449
8,8,Colorado,2,29,38755
8,8,Colorado,2,30,37776
8,8,Colorado,2,31,38335
8,8,Colorado,2,32,38577
8,8,Colorado,2,33,38054
8,8,Colorado,2,34,38409
8,8,Colorado,2,35,36318
8,8,Colorado,2,36,35734
8,8,Colorado,2,37,34849
8,8,Colorado,2,38,33661
8,8,Colorado,2,39,34679
8,8,Colorado,2,40,33351
8,8,Colorado,2,41,33396
8,8,Colorado,2,42,34842
8,8,Colorado,2,43,36722
8,8,Colorado,2,44,37109
8,8,Colorado,2,45,35102
8,8,Colorado,2,46,33347
8,8,Colorado,2,47,32666
8,8,Colorado,2,48,33172
8,8,Colorado,2,49,35335
8,8,Colorado,2,50,36183
8,8,Colorado,2,51,36978
8,8,Colorado,2,52,37537
8,8,Colorado,2,53,38382
8,8,Colorado,2,54,38716
